user_id,umap_0,umap_1,umap_2,umap_3,umap_4,clst_se_act_chain_weekday_umap5d_size1000_sample200
163ad736-946f-4126-a033-30677052e86d,7.7188644,2.4391828,7.867279,-0.6857935,9.235538,0
163c67c1-848b-49ab-abc6-6e383e295c2b,10.097457,1.9197011,8.921146,-1.1680702,7.4515533,0
163d50cd-4058-487c-ad9b-0882ed8e27f6,9.108996,2.6590335,7.415128,-0.9826178,7.5265493,0
163d97f2-07f5-40f9-ab60-81b8621640a0,10.749882,5.2688446,9.149308,-0.19385703,6.35971,0
163df40a-3b25-43fb-aa53-a29860dc2a5d,9.378137,3.771433,8.383641,-1.0005465,6.2293015,0
163fccf6-bad5-4d48-afc3-3f4dba990c19,8.578028,1.8237158,8.632136,0.028769312,8.197035,0
163fe60a-5bb5-4956-a71f-105e698fd4cc,9.16802,1.574427,9.958255,-0.24931404,6.6411905,0
16408840-7fe8-493a-a022-d4cc511d46d4,9.055767,3.3214922,7.566409,-0.33497205,7.9629335,0
1640c938-cfee-41e0-a110-b74069f5f271,9.707048,5.025,10.090901,-1.0109509,9.05488,0
164221d1-b4ae-4218-afa8-23cf1a890e24,9.414414,4.3881454,9.615793,2.8749933,8.734091,0
164264f0-21b5-41b1-a7a9-459f5f3ee12e,9.695308,3.044412,8.933784,-0.57812303,10.780742,0
1643b9be-31d9-4d8b-a7e7-00a91142da9d,9.693723,2.07063,10.497847,2.5812075,7.6235695,0
16445816-546b-4fbd-a5bf-8a71e574d94c,8.169926,2.6409264,7.6301107,-1.0744251,9.224761,0
1644b0ff-a0b0-48b6-abef-736ed7e328b1,9.010267,10.564695,9.040568,1.5044549,7.401126,1
164649b4-ceee-43ab-a76a-e5fe72fe1472,10.263585,3.7737324,9.032228,4.5324535,6.5834155,0
16473ec5-5109-45b8-a9c1-0080bcd03d14,9.9665365,9.730703,9.738713,1.6983925,8.283625,1
16476b05-f381-4d05-a754-113c3b1af717,9.623531,9.330952,9.335301,0.91099966,7.9639697,1
16481e16-b68a-4d2a-a888-ff791a732f7f,10.380208,4.164989,11.532624,2.5794559,9.350976,0
164a36a0-c8b3-44a3-a61d-6995f6ece5a6,9.787033,4.585402,10.777498,2.506998,9.678481,0
164b0885-2a09-4b7c-a5e0-05138fde558d,-6.951445,3.981828,8.423834,-0.0028839435,6.1590066,-1
164b6e03-757e-4c57-a961-ad5e6c51c10d,10.787756,3.5471187,9.796185,4.718906,6.929096,0
164badb8-5675-437c-a22b-98444007535f,9.293177,2.598387,8.528829,0.9218296,1.502171,0
164c7d46-054c-4454-ac22-8dbb8cff2366,9.570171,2.5867066,9.037076,3.9781342,7.3563085,0
164dfc38-8fb8-4faa-a9b3-d345fc0a87e0,8.626489,1.823355,7.5949554,2.4025958,7.9680824,0
164e589c-d4e0-465f-a67f-085ca97b3228,9.434488,4.3542624,9.641425,2.8918588,8.732385,0
164e8976-8057-488f-a815-ba5840871fab,7.6815815,2.4882896,7.818647,-0.70320123,9.28088,0
164ea7a4-ab63-4b28-af78-c7e739058e4d,10.245663,3.6667182,8.959666,4.4258275,6.4231324,0
16503e4f-0e4f-42b1-a3cf-194a2e85fadd,8.750213,4.6105123,8.9559765,1.1739198,9.646596,0
165087b9-17be-4731-aeb1-e0e02bab7d97,10.676816,3.9945912,9.910079,3.1931567,7.074351,0
16521371-4f03-4ca6-aab8-cae24e62331e,9.729049,4.799857,10.070362,-1.2265,8.944572,0
1652472b-8dd9-4843-a0d2-e8fd2cea4779,11.369782,5.918381,10.2265415,0.34866545,6.137197,0
16527a8b-87ed-4dff-a4a8-c97eaafc1f03,8.595324,1.7853682,8.546064,0.20919171,8.208311,0
1652c10d-cc2d-4f38-a8b8-dd8f904805a7,9.660395,3.185242,8.516262,0.13495465,1.6651688,0
1652e98f-1449-45da-ace0-0b9c92bee928,9.527367,4.5798817,10.097031,-1.056294,9.3233,0
1653118a-f17e-40e5-a15c-704e8bca10ea,8.9996195,10.68845,9.119374,1.600565,7.6678143,1
1653263e-cef7-4164-afb1-29fcd98c22f1,9.489876,9.813426,9.545922,1.5693971,8.484401,1
16549e60-ba72-4af9-a393-72f6f8bd8d8e,9.5182495,4.189559,9.762932,2.566454,9.06407,0
1654b312-19f7-4762-a763-2ac0c99b8fe6,10.106043,2.2761497,9.153478,3.4645865,8.172877,0
1655b8e1-11e1-4075-a82d-34a037596f2a,10.863585,4.893281,9.253186,0.60218734,6.3425837,0
165618ba-37b9-4c10-a3f7-8011f7ac3ae6,9.647451,2.424889,7.8166213,-1.0602639,7.7484193,0
16563e90-602c-425b-a462-beec5145b540,10.874186,5.5063562,9.401578,0.18548037,4.6917915,0
1656cbbd-6a99-4809-a1bd-8cac5c0785e1,9.850086,2.5649848,10.190582,0.028244209,9.428567,0
1656da9f-8eed-485c-aa56-bdb3f76ca4e8,9.865721,2.6332898,8.572404,-1.123653,10.845215,0
16573c2e-b294-41ba-ab7e-d1e6469a6c5e,9.318366,2.4569674,9.025743,3.2899857,7.863765,0
1657846c-5427-440e-a54c-4683be220561,11.23631,4.7317457,9.179094,-0.031600606,5.518017,0
16579630-1a0d-4e65-af8a-a7caeba4f7e9,10.522365,2.7807543,10.187741,-0.41268906,9.601508,0
1657e677-8f86-4fe6-ae04-d36edacee219,8.679187,1.6055877,8.725205,-0.13847542,8.150717,0
16588c13-1f27-4062-a147-923d2a4bd2f5,8.520064,1.8851895,8.396069,-0.41974175,8.63608,0
1658aa50-396d-4cf1-af2d-ec14cb41dfa2,9.856316,3.7853677,8.944147,4.411513,6.4405394,0
1658f48b-ffa8-4aae-a035-f0b375ba04d5,9.287786,1.5681225,9.718556,-0.01928086,7.140178,0
1659328d-e307-4fc1-a001-a4d1e3fc7af4,9.006658,5.071273,9.367969,1.7956941,9.629959,0
16594e3b-c1ae-4936-a81c-0944ea5c3ca5,9.537952,1.9604238,8.746766,-0.7412197,8.351893,0
165b72a2-0d73-442e-a268-9d15c1e28620,9.249576,4.9061112,9.579111,2.2122428,9.489082,0
165b8934-23d7-4abc-a384-70efef4d6fe3,8.635648,1.9710474,7.5788894,1.9737183,7.9786897,0
165d0c60-f3d8-4b98-a0eb-7f05ae061768,10.709946,5.177688,9.088704,-0.26293668,6.40993,0
165dff7b-4923-4d7c-a7cb-0c6466b9dfee,9.707917,9.037987,9.702747,1.0884788,8.170577,1
165ec7a2-efc7-4ad2-aec7-0c16d3ea414b,8.557191,1.8172946,8.607998,-0.12699036,8.018723,0
165f6cfe-a13e-46b1-a8aa-e13550fc9e01,11.306142,6.0675163,10.1090765,0.67501307,5.485727,0
1660467a-c46f-48f0-a57d-b3695d9c2076,8.5897,1.7324965,7.549281,1.9867935,7.8173537,0
166116a7-7335-4b7a-a52a-a846a9bd8ce2,9.501546,3.6084862,8.376581,0.23314501,1.5604618,0
16627587-44e1-4503-ae0c-ae9aeb6cf415,8.593491,2.1515343,8.643029,-0.98060685,7.4882007,0
16630fba-7447-4765-a129-0029d0473ddf,10.1180105,2.9389448,10.734037,3.2936933,7.521493,0
16636a18-fb98-46fa-a265-77233c9205fc,9.6328945,3.6733077,8.868803,4.3903003,6.4663916,0
16637fca-5a7f-44a1-ade0-8be75435cd7d,10.6602545,4.477762,11.459882,2.479117,9.092749,0
16646310-3e73-44b7-a944-002dec017731,8.532277,2.033968,11.079133,-1.1689584,8.722615,0
1664acb9-634d-4b44-a08c-7a2c67c432e9,10.751344,3.2405276,11.116326,6.3438716,6.6794777,0
16650793-a1e4-4c3f-a02d-62e0a887ce31,9.8283415,2.3121157,10.6783285,2.7716506,7.3334336,0
166546fa-da23-43f4-ad79-f49fffacc867,9.469286,3.740721,8.299681,-1.0476915,6.3334603,0
1665eee6-8eae-4b81-a359-9e6063bc78f7,9.087329,3.0043383,7.7091966,-0.78023714,7.673896,0
1666c109-214f-47af-a616-0386b898e1a4,10.121621,2.5426183,8.301881,-0.8606981,8.051294,0
1666cadf-7425-4daf-ad9d-f42d88970d61,9.602632,3.4596994,8.412537,0.203262,1.5546333,0
1666cffe-1c20-4635-a87e-bf047d456441,10.854586,6.4337096,9.785547,-0.61132014,6.257131,0
1666ec11-2d89-45b3-a097-10a532206eac,8.6202345,2.1101449,8.190076,-0.09144384,7.5841875,0
16672db2-df28-4fdd-ab5b-37a92ef40454,9.806961,3.2455378,8.756089,-0.6886059,11.099873,0
1667f12f-f272-47e9-aaec-10b6356312fd,10.820054,2.3184533,9.715718,1.9354583,8.131599,0
166890b2-a289-4e29-a45f-d033167b83d6,10.2742195,2.5135143,9.822181,3.1294885,7.3401513,0
1668be35-71e1-4db2-a48d-eaf10d945655,8.249474,1.5348659,11.040045,-0.98662364,8.758943,0
16690ea5-c7ff-43c9-af4b-a6586cc6dc0a,8.253402,2.1708455,8.815888,-0.20797355,8.09283,0
16691b46-2335-49ad-a8e8-ae41233f1036,9.415016,4.447285,9.521916,2.9934309,8.809814,0
166921a2-523a-48af-a51f-31fdda43f03e,11.376243,5.7243657,10.434022,0.8421719,6.4633403,0
166999d8-ffa9-48fb-a3a7-0caf8b6d0354,10.644686,3.0468493,9.846733,1.4296532,6.563193,0
166b6a48-61c1-4570-a9d4-3089c7b7f906,9.600098,2.405706,8.763776,-0.8364707,10.238401,0
166cf730-0d92-491c-abdd-7c4afd54b597,9.958386,4.4782367,8.773803,-0.837046,6.033517,0
166d4997-7d79-45cf-a75c-a2a01c048264,10.18326,3.4710798,8.130837,-0.8674257,7.0410314,0
166d7377-e967-45f7-aa94-bda3a2f0bb90,9.789213,3.5709352,8.454927,0.060073033,1.9263864,0
166e5f31-e5b6-4b52-a466-e5abb8366c40,9.496478,3.5546656,8.36682,0.28198102,1.4735614,0
166ecf6d-a045-42dd-a9ae-23b11dd676f0,10.532634,10.98635,9.894421,1.7749436,8.27733,1
166edf72-c313-4ca7-a7b4-e6abb47923a8,9.965651,3.4495945,9.904145,3.872658,8.030432,0
166f4abc-8c12-459e-ac39-5be460f81710,11.43468,5.9601765,10.215617,0.21241668,6.054646,0
166fd38d-2041-442f-a912-9f2d5de2344b,9.942055,1.9611347,8.769258,-0.3107998,7.748281,0
16702ecf-7a17-4623-a4c3-7585f714cc86,11.01043,3.8486266,9.511105,3.0042,6.9499884,0
16704620-2366-4a83-af1d-fe001e13d30e,10.345568,2.6015427,9.431627,1.698867,8.801799,0
1670b462-64f5-4a2c-a083-55349c645e77,10.881384,6.168737,9.384608,-0.022514686,6.1670103,0
1670f93c-04ff-4a9e-a8a0-d33ca51b1da4,10.615175,2.8617895,10.332256,4.1398835,7.2855387,0
16710cb0-c03b-4ec9-a17b-d0f5d8017d8d,10.245523,4.1454763,8.563875,-0.6771265,6.681121,0
16720113-b0f3-4e3d-a350-f8799b305532,10.537791,5.026965,8.915244,-0.17122787,4.251627,0
16721257-2485-4fc6-a446-a1e475ad1890,10.369658,3.0942857,9.334832,4.3321095,6.9490952,0
16729987-e212-49be-aa0d-33e0e72944d5,10.72929,4.084927,11.5201645,2.442831,8.890297,0
1673241b-ad24-4977-a3bf-d56b88ae9496,9.044187,1.7967887,8.345381,2.4939396,8.086128,0
16733d1e-9c2a-4976-ae46-bb5dfe3a75f2,9.228363,2.0002975,8.845296,1.5749321,8.355205,0
16736013-2cce-4204-a36b-4866f535ac82,10.18898,3.8751426,9.060162,4.473959,6.6211176,0
16740133-3ea4-4f6e-a06e-7d51dbab127e,10.202178,2.3090432,9.4108925,3.4003623,8.052259,0
16748efc-4e1a-4d50-a250-87a8df626b28,10.921435,4.1055713,11.188665,2.3180318,8.4752,0
1674aba3-8908-4018-a3a1-488134d0b734,10.162918,5.355474,9.832411,-0.9815415,7.7200193,0
16753f79-93b5-46e9-acdd-85d8869829ed,8.739603,2.2486348,8.531521,-0.96121716,7.925258,0
1675485e-66e3-425b-a9d9-d367f92da3bb,10.294977,2.862475,9.263764,4.0322533,6.980029,0
1676222e-7548-4915-a87f-7c53246a1d09,9.530929,1.9706702,8.58467,3.0308292,8.21899,0
1676620d-dd3a-42bb-af6f-b1483fa78368,9.734929,2.49238,7.76466,-1.1138293,7.4918957,0
1676bb00-1674-4e3b-aecd-7ffa73af5580,9.675003,3.3525434,8.534032,0.13162023,1.6946499,0
1677cb14-280c-42e1-a027-396e0d81fc8b,9.682567,5.1786795,10.088209,-0.689979,9.146318,0
16784537-c326-45b6-a7ee-edb5e492b067,10.340141,2.4635196,10.351133,4.1920724,7.28969,0
167878a4-1c44-4037-a23b-5d9c0bfd29f8,10.441813,2.1408465,9.371714,1.5530196,8.379501,0
1678ec2a-f846-4fc8-a98e-a5f7bb6fb7f6,9.214682,1.8553816,9.703536,-0.61519957,7.9214673,0
16790222-1d42-4b2e-a052-a1d6da7a6b3d,6.1504903,-0.48417494,0.019860687,3.4813702,4.3574815,-1
16790bb0-ed8c-4a03-afd8-ea4b8175d8a2,10.871719,5.402629,9.578057,-0.28903726,6.1895633,0
167a0c76-4379-400a-a5c9-2ddb7f9c0747,10.451913,2.7178848,10.18369,-0.37904933,9.578208,0
167a8c92-9f55-4c97-af5a-9b58d16f1d6d,10.18504,4.1650004,11.326815,2.499907,9.441036,0
167afc53-44b6-4730-a37b-dd6568d0ed13,8.547451,1.9120289,7.638966,1.7300138,7.977176,0
167b34fb-4680-447b-ac0b-38b52056c150,9.115204,2.082693,8.386884,3.007002,7.7079287,0
167b6710-2791-4a69-a5c1-8040945de4fc,9.5849695,3.2205217,8.743624,0.18743747,1.6579946,0
167c643d-1f1a-4523-a95a-2aeade1a29d1,10.966091,6.3400908,9.92453,-0.5598086,5.8344007,0
167c7c73-5afb-48e0-a982-3aa785286de3,9.473147,2.7265227,8.688084,0.31680042,1.2555017,0
167c8897-b6f5-4df0-abdc-8783052fc4b6,10.02366,3.2944531,8.003048,-0.80884796,7.7148256,0
167c9f43-9b7c-4bd4-aa52-2c296f08b276,9.708687,2.0695796,8.800473,3.3487375,8.1941595,0
167dbd69-5813-47b4-a214-ba40afe64110,9.498294,2.5847716,8.646162,0.5783802,1.7719196,0
167dfc5f-9174-41dc-ade6-b71137eeb762,8.543738,1.8353695,8.25738,-0.96434236,7.4455967,0
167ebe29-b0d2-40db-ae72-2b7a518a8bcd,10.117705,4.1707497,8.509397,-0.9620503,7.0081773,0
167edcb2-58c4-40d7-aa73-266a0653a023,9.439858,2.5036585,8.773323,0.43235648,1.6742628,0
167f0450-b5b5-49ad-ae40-5af7b6d10352,11.196805,6.5252576,10.032084,0.08125148,5.8919363,0
167f974b-d34f-47dc-a3c1-40f664294b7b,8.696411,2.4353008,9.256227,-0.80723834,8.239444,0
1680bc53-979b-43f7-acc0-0a2020e0059c,11.159313,5.7144566,9.979454,0.569675,5.994566,0
1680e7c1-b43c-4b04-a1ee-82e8b9052db5,9.591626,2.4032018,7.657763,-1.120188,7.5096307,0
168120a4-68ed-4f0d-aea4-2b5e6074908e,9.943891,3.1421525,10.235504,0.15776901,9.740314,0
1681f0a4-9b6d-4669-a6b3-a58e05604e23,10.076523,2.9321768,10.508238,4.0593743,7.218107,0
168212d6-31b4-4382-a487-4d3f0f38648f,10.783898,3.2602692,9.669027,4.1367855,7.4098163,0
1682c81a-53d8-4af1-a720-f5d6286b213d,10.169661,2.59201,8.140963,-0.25445074,7.978936,0
16841d89-6cf8-4eba-a5a3-cd17a8eeaab9,10.96914,5.042874,9.493221,-0.22671382,6.3294687,0
168437fa-e5f3-41b5-ab7f-21cf5e528939,10.563501,3.198237,10.3123045,-0.17105678,9.887347,0
16847cb1-7e5a-491f-a47e-c44cd12b8e3d,9.289773,2.186527,9.513343,-0.753991,8.480184,0
1684a90b-a2bd-4e15-aa03-77dab51e54b8,10.876439,5.5808673,9.24829,-0.24641821,4.485044,0
168533de-fba4-4ee8-a2ee-8226df413b88,9.092328,10.617828,9.211036,1.6020727,7.837463,1
168583d1-2ae7-4a71-a32e-fb487f130902,10.068812,3.0292568,8.544067,-1.1369969,10.902448,0
1685c65f-9e79-45cc-a8f3-942fb81f9d8f,10.368214,1.0407392,10.408439,-1.626458,6.722427,0
16863743-f4fe-4640-a0dd-2f09397c0715,10.420796,3.0813406,9.064843,-0.8762588,7.3076787,0
16866427-dd9b-477c-a1af-61079e760b3b,10.27367,3.7480226,11.43059,2.4717054,9.135704,0
16875f4c-e4c2-4ae2-ad12-931ffa02c464,10.808049,2.6556642,10.127282,1.4987576,6.898364,0
1687bfe3-6265-4a88-a0bc-7adf98098270,9.3312845,2.6365676,8.477836,0.9241633,1.6768284,0
16884902-5269-4def-a6be-65525a3de1fb,10.124118,3.4029377,8.6166725,-1.0223954,10.826187,0
1689fb90-e1c7-4750-a8d8-bd2ed5325d54,9.665811,3.49617,10.591949,3.5393813,7.888074,0
168a04ed-65f7-4221-ae5a-c844e9c34423,8.123527,1.7240305,10.804989,-0.95665103,8.650317,0
168a1cfd-ffbd-46e2-a575-fedab1546fbb,8.887297,1.9943962,8.006719,-1.2083354,7.4012465,0
168b20e6-3f19-47db-a964-1e66c0ed990b,8.703451,1.7219131,7.639004,2.2494724,7.877115,0
168be7e8-4bd0-4c96-a9d1-b5326a50e382,10.376655,3.1621153,9.8069105,4.219259,7.063882,0
168c66d6-6155-4cb2-aa37-12f5a153a525,11.102817,6.1031938,10.015926,0.55614215,5.844818,0
168c6b1d-b9fa-466b-a9ce-8936bf21f1c5,9.998096,4.110744,9.312382,3.6526299,7.235299,0
168cf9e5-25ee-4b82-a582-e69411171e13,7.8537145,3.0427923,7.3809814,-1.2340938,9.407414,0
168d5e3d-706a-4633-abb0-9a60d000eaef,9.0454,10.6776495,9.185121,1.631921,7.7923026,1
168e0ab9-b103-4851-a3e6-83d5522956c4,10.118991,3.864855,11.433546,2.60054,9.341988,0
16903408-219d-49b2-a211-aa7a514f54dc,8.185484,1.3789297,11.034872,-1.1362619,8.729949,0
169154c8-024e-480d-ab3d-47a617857fde,9.442653,3.0374677,8.144156,-1.0272946,6.7651663,0
1691aa7e-001d-4fbf-a7da-07fffb57628c,8.99525,1.8229773,8.293689,2.51443,7.846636,0
1693d651-4f88-4ab6-a98f-84b0cf22b4de,7.945976,2.216085,8.01722,-0.5539571,9.055346,0
16946f53-c219-4fad-aa18-12d639f1a5b6,10.518688,6.2743397,9.983494,-0.86321735,6.8779607,0
169511bb-4edd-4693-a29d-53cebe2ad391,9.111793,2.8108492,7.5106626,-0.44501773,8.019575,0
16954d95-77ad-492f-a282-a0857de63e9e,10.557912,2.587328,9.786682,1.0429666,6.8122206,0
1695f39d-3fcc-49ed-a61d-f4218183a035,9.425759,2.4859755,8.560755,0.80674976,1.9692553,0
16960b65-5bc3-457d-aef2-f37e302d35e8,9.768904,3.6646457,9.8138485,3.814335,8.03743,0
169647d0-2223-4c8d-a32e-14e53d5c771e,10.110882,2.9835546,7.899299,-0.841721,7.491385,0
1696e33f-69f0-44b9-a372-23d788f1c049,9.81234,2.741347,8.018533,-1.075201,7.614741,0
1697aff9-2f30-4a2e-ac33-23888d09f62c,9.607407,2.0501826,8.036173,-1.0580449,7.779741,0
16981663-ed0d-4c00-acfb-c24f76ccbe20,10.723659,2.9295034,10.172859,-0.43258864,9.446769,0
1698ab47-cb89-4aa1-a1b8-8f6f6ab30b40,8.2585535,1.2317665,10.71563,-0.95684105,8.557346,0
1698b3f5-e345-48c0-ad4b-2347c28f8740,9.889381,2.3653429,10.224145,4.1280637,7.3787885,0
16999460-9e24-4ca8-a88f-400c5a3786cc,10.639983,2.2087412,9.55192,1.8250598,8.423612,0
169a12e3-eef3-4797-a9f9-a49164a9d3c2,9.928566,2.7618537,10.978688,3.844704,7.2643976,0
169a5ba1-f7a2-4a25-a151-fceec77954cd,9.502145,3.7439141,8.322808,0.26239598,1.5929668,0
169a6db2-ea34-4a5a-ac57-fc5853be48b7,9.784142,2.5328138,7.7939262,-1.0804214,7.4115634,0
169add80-d5fa-42cb-a4ce-f7785277dd0a,8.562972,2.038324,7.5923314,0.92465883,7.831079,0
169b165d-6c9e-4ece-aae2-e3c58c1c50b9,9.952676,4.510625,11.009223,2.5520725,9.638601,0
169bbfc8-00e1-44db-a21b-9c0978d7082c,9.04632,4.750828,9.300354,1.3787471,9.878968,0
169c635b-7f45-4de5-a899-ce4bdf2d3d67,8.8636875,2.2298427,8.804166,-0.8958749,8.112753,0
169cb750-b519-4a26-ab47-f6b5e36c3d2c,10.755279,5.654948,9.219355,-0.97198504,5.391243,0
169eddc8-8f2c-418b-a660-ee4c5b44c14e,10.336268,2.2290683,9.493795,0.6764888,6.933013,0
169f3043-ba05-4752-ace2-5ed4371381d4,8.947023,2.0755503,7.576784,1.4500006,7.883131,0
169fa8c4-8e5e-4f89-aa1d-1fc027239058,10.850554,5.8692865,9.599361,-0.6664345,5.592996,0
16a13bf6-d3e1-4130-aadc-f71274b2a11c,9.871474,2.4713044,10.025973,1.4761125,8.730905,0
16a201de-b801-4b09-ad6a-f5aff6fd1e35,9.956748,4.209784,8.420392,-0.053371046,2.5701852,0
16a45d46-7b79-464d-a19c-08be897d54f8,9.513587,2.27943,8.812696,3.5404441,7.786068,0
16a54f79-fab0-4e0b-a3e5-84d1315eb8f9,10.301838,2.548977,9.941949,-0.38509035,9.347181,0
16a59d82-7d18-4ddd-a5e8-2a7c6b761890,9.704529,2.3096344,9.397821,3.8199244,7.726412,0
16a65cea-11b1-46b6-a67c-4378b9a3b706,9.455456,4.287829,9.851962,2.3639233,9.112378,0
16a72f13-5cad-4a77-a009-c041ab77dec9,10.166313,2.697296,10.005782,4.078927,7.227691,0
16a77341-d318-4541-a8ec-c20b090ce5fa,9.808469,3.331687,8.632235,0.25469634,2.2149885,0
16a7beda-84db-4a5b-abb8-86276174454b,11.107315,6.033966,9.69117,-0.525547,5.307659,0
16a85ca8-d6eb-4678-ad5a-cf32499a0f77,9.587838,3.1855419,7.9129868,-1.0046484,6.8736076,0
16a8a21c-0916-460c-afd5-40be6936c185,8.608487,1.8918909,7.556044,1.7871488,7.9405766,0
16a9a663-4a9a-4743-abe5-0e7883b456d2,9.550152,3.4127805,8.911643,4.315223,6.629717,0
16aaeeba-050d-4100-abb6-bfd8cc4cd09c,8.655388,1.875486,10.808577,-1.1977093,8.630975,0
16ac2246-a0cc-4b50-a95d-2e2f567fac17,10.874211,6.618975,9.928565,0.01677547,6.4225626,0
16ac9ab9-a442-4377-a629-59113dc0be48,10.86917,6.1323028,9.711932,-0.6360583,6.3912516,0
16ac9dbe-2ace-45e6-af2b-a1cba26fca2f,10.054295,3.2038817,11.054141,2.921391,8.517642,0
16ad1a79-715b-4415-a5f8-a7715a9b342f,9.719989,3.6167119,8.940301,4.433289,6.525026,0
16adaf23-2326-4f57-ac10-3ff0eaffedfc,10.063926,5.1017923,9.815564,-1.090358,8.02146,0
16ae10b1-daa3-4996-a2fe-86d2039d9563,9.828222,2.9580722,10.591428,3.1836827,7.5559683,0
16af4d38-5bcc-4ce1-ada5-1699072cd43b,9.496852,4.1712823,8.226288,0.2569228,1.7628055,0
16afac52-0655-4ae7-a6ac-97b211250334,10.462902,0.879152,10.798457,-1.6654937,6.5250154,0
16b0e940-e935-47b2-a57a-57610d9df292,9.538576,3.7990577,10.14112,2.1968656,8.929434,0
16b2c852-9f33-425f-a031-3d5098c97075,9.552844,2.208531,9.562142,1.2139573,8.761293,0
16b503ca-983c-49ac-a0fc-5c137ea1a53f,10.603305,4.156882,9.312235,3.036924,6.744364,0
16b5b8b8-77de-4cf0-ada2-e474b866217c,8.761382,2.3955872,9.280265,-0.7428398,8.324201,0
16b63121-8264-48c3-a722-9040ac3bf848,8.86628,1.8162676,7.80503,2.4061947,7.961865,0
16b70f25-dd23-4091-ad3b-98c99c693c40,10.39339,1.6873581,9.472408,1.7481782,8.650968,0
16b7553a-f1ce-4859-a72c-b86f0b74f2c3,9.843473,2.4317608,7.944607,-0.89043343,7.9446397,0
16b773ff-7de8-4922-a1f8-670a85669227,7.748243,3.0398927,7.677857,-0.6064874,9.5630865,0
16b781b7-abf8-4c91-a9bd-bc5d3cf2f28a,9.663781,3.617284,8.172046,-0.9948481,6.896801,0
16b8488b-c5e7-4274-a5fd-baf28158682d,9.902906,4.9894114,9.957576,-1.2050971,8.488936,0
16b8e373-e241-43de-a9ab-7f1cdd0c27aa,8.822114,1.8020835,8.07378,1.5939007,8.14632,0
16b8ea56-cf44-4cbd-a0f1-c24333505b4d,9.50301,2.9963424,8.577333,0.2528709,1.3065052,0
16bb6cdc-d200-45fb-a04e-3e4ed8f50456,9.282424,4.439152,9.58773,1.3609518,9.560616,0
16bc5dd5-3159-4542-a7c6-33475fe7bf3e,11.318375,6.483222,10.090822,-0.20243584,6.211162,0
16bc9c80-15f4-4f64-abbd-cc771dc00d1c,9.194658,4.8928537,9.67876,1.1734833,9.809153,0
16bdc3e6-93aa-45ad-a55f-801df6d3283e,10.610606,4.803754,9.021917,-0.42595333,6.574461,0
16bebd46-73b7-4e08-a539-03ab62114a94,10.306114,3.613667,8.279676,-0.7807556,7.223651,0
16bf6904-0330-49fa-a8b0-1fe568244b85,10.006735,2.8500032,7.6652884,-1.1603857,7.3155565,0
16c0a084-500e-4444-aa20-f9439cb87109,9.216034,1.8500555,8.158899,1.8304402,8.178277,0
16c0adc4-f6df-4cb5-a075-b4bead441d52,10.408702,1.0057462,10.607537,-1.5928552,6.6193585,0
16c0daa0-ef48-4141-a440-ee47d4b825d3,9.845249,8.774722,9.7591,0.94033426,8.029489,1
16c0e42b-c8d3-4686-a752-d19d1297332f,9.337639,10.0966,9.409991,1.4213057,8.310825,1
16c15907-8fb5-446a-a508-3498e63a08e3,10.420359,2.054637,8.6892395,-0.1349178,7.194772,0
16c1dbd8-bbc4-468d-ae61-9c88bb0ad57a,10.526097,2.785597,10.492532,3.7576427,7.121206,0
16c1df21-7377-4253-a14e-f4b3ab59149d,9.881105,8.874024,9.311005,0.6055464,7.685381,1
16c3da84-51a6-4be1-a0fd-f5e8a57e297a,11.121936,6.415435,9.549382,-0.10539872,5.909102,0
16c41fb6-6ef7-462d-adc5-30137a6a9a2d,10.546524,3.1247394,8.815323,2.3790543,7.4907465,0
16c42a0c-5652-4eb5-acd3-1741a0f9996d,7.688215,2.7876983,7.5673633,-0.86422163,9.503458,0
16c4b23e-67f3-4408-a28c-d4a95a6d29c6,9.882569,2.3547983,9.919034,2.6355178,8.097085,0
16c5a593-0ede-4e98-afe1-4c6b314a3fa1,8.571387,1.889956,9.075759,-0.55716205,7.9960523,0
16c608d7-f034-487a-a087-6ed5d3e99db7,10.864375,2.3746066,9.773048,1.6683,8.019576,0
16c6ba34-7aa4-4a19-a98b-c23364cafe2f,10.8349905,2.9984992,9.403887,-0.52702874,8.4916725,0
16c704da-2b67-4a26-aab7-779827e17332,9.2240305,3.399895,9.848661,-0.24905112,9.27672,0
16c7137b-8ef3-4f9d-a6d6-b6cae93586ac,9.332839,2.9827194,7.5224996,-0.66578245,7.8126354,0
16c7a18f-fa09-477c-a361-5cb62dcddd9e,10.586587,4.766264,9.291083,-0.5387933,6.8694053,0
16c97172-9a26-4665-a074-f7e6ed5f6ee5,11.30063,4.1966605,9.422671,-0.487967,7.0431676,0
16c9c3e2-6bea-4085-a9f6-cff62bdb2c76,10.766851,4.183438,11.450486,2.402904,8.867921,0
16cad6fd-c3e4-4b72-aa86-1fa3e829638c,9.00434,2.0786977,7.9536915,1.160575,7.9902406,0
16cbf2c4-26d7-4dec-a42d-163dc6080f76,11.871807,5.6065106,10.119547,-0.49503773,6.017686,0
16cc2043-7112-4e7e-a836-f6fd6d878dea,9.538295,2.136781,8.883988,3.4806197,7.9541454,0
16cc9767-7b54-434f-a4ed-82ad0f209201,10.578584,4.066662,11.579969,2.5175405,9.102151,0
16cf22f4-f0ea-4e14-aae9-3572c36b6743,7.824033,2.9420757,7.4120383,-1.1378702,9.463284,0
